40.0797,0.198258,1.79154e-05
40.1437,0.198258,1.79154e-05
40.2077,0.198258,1.79154e-05
40.2716,0.198258,1.79154e-05
40.3356,0.198258,1.79154e-05
40.3994,0.198258,1.79154e-05
40.4635,0.198258,1.79154e-05
40.5275,0.198258,1.79154e-05
40.5915,0.198258,1.79154e-05
40.6556,0.198258,1.79154e-05
40.7195,0.198258,1.79154e-05
40.7833,0.198258,1.79154e-05
40.8474,0.198258,1.79154e-05
40.9116,0.198258,1.79154e-05
40.9754,0.198258,1.79154e-05
41.0394,0.198258,1.79154e-05
41.1036,0.198258,1.79154e-05
41.1674,0.198258,1.79154e-05
41.2313,0.198258,1.79154e-05
41.2955,0.198258,1.79154e-05
41.3595,0.198258,1.79154e-05
41.4233,0.198258,1.79154e-05
41.4873,0.198258,1.79154e-05
41.5515,0.198258,1.79154e-05
41.6155,0.198258,1.79154e-05
41.6792,0.198258,1.79154e-05
41.7434,0.198258,1.79154e-05
41.8072,0.198258,1.79154e-05
41.8712,0.198258,1.79154e-05
41.9352,0.198258,1.79154e-05
41.9993,0.198258,1.79154e-05
42.0633,4.0982e-06,6.40172e-05
42.1272,1.22762e-05,0.000127938
42.1913,2.45908e-05,0.000192058
42.2551,4.09053e-05,0.000255829
42.3191,6.13741e-05,0.000319828
42.383,8.59115e-05,0.000383767
42.4472,0.000114671,0.000447967
42.5113,0.000147501,0.000512077
42.5752,0.000184251,0.000575892
42.6392,0.000225206,0.000639895
42.7032,0.000270264,0.000703906
42.7673,0.000319495,0.000768008
42.8312,0.000372669,0.000831926
42.895,0.000429867,0.000895777
42.9594,0.000491679,0.000960155
43.0232,0.000556954,0.00102391
43.087,0.000626387,0.00108774
43.151,0.000700073,0.00115172
43.2151,0.000778077,0.00121587
43.279,0.000859792,0.00127973
43.343,0.00094577,0.00134371
43.407,0.00103587,0.00140772
43.4711,0.00113021,0.00147182
43.535,0.00122843,0.00153577
43.5989,0.00133062,0.00159965
43.6631,0.00143739,0.00166382
43.7269,0.00154768,0.00172766
43.7908,0.00166205,0.0017915
43.8549,0.00178113,0.00185567
43.9189,0.001904,0.00191968
43.9828,0.00203059,0.0019835
44.0468,0.00216165,0.00204751
44.1108,0.00229681,0.00211152
44.1749,0.00243626,0.00217561
44.2389,0.00257974,0.00223968
44.3027,0.00272656,0.00230342
44.3668,0.00287837,0.00236754
44.4308,0.00303408,0.00243158
44.4947,0.00319346,0.00249545
44.5588,0.00335746,0.00255952
44.6228,0.0035255,0.00262357
44.6868,0.00369729,0.00268749
44.7506,0.00387307,0.00275138
44.8146,0.00405316,0.00281535
44.8786,0.00423747,0.00287936
44.9426,0.00442589,0.00294337
45.0066,0.0046184,0.00300739
45.0707,0.00481512,0.00307143
45.1347,0.00501575,0.00313542
45.1985,0.00522005,0.00319928
45.2626,0.00542913,0.00326335
45.3266,0.00564209,0.00332735
45.3906,0.00585902,0.00339132
45.4547,0.00608046,0.0034554
45.5186,0.00630557,0.00351937
45.5824,0.00653406,0.00358314
45.6464,0.00676765,0.00364718
45.7104,0.00700513,0.00371117
45.7748,0.00724826,0.00377557
45.8386,0.00749309,0.00383934
45.9025,0.00774236,0.0039032
45.9665,0.00799642,0.00396724
46.0303,0.00825378,0.00403108
46.0944,0.00851606,0.00409513
46.1584,0.0087821,0.00415909
46.2224,0.00905242,0.00422311
46.2866,0.00932787,0.00428735
46.3506,0.00960625,0.00435133
46.4143,0.00988744,0.00441502
46.4786,0.0101756,0.00447934
46.5425,0.0104657,0.00454321
46.6063,0.0107598,0.00460704
46.6703,0.0110586,0.00467102
46.7345,0.0113626,0.0047352
46.7983,0.011669,0.00479906
46.8622,0.0119796,0.00486293
46.9263,0.0122956,0.00492706
46.9904,0.0126155,0.00499115
47.0544,0.0129355,0.005
47.1182,0.0132545,0.005
47.1822,0.0135744,0.005
47.2462,0.0138946,0.005
47.3103,0.0142149,0.005
47.3743,0.014535,0.005
47.4381,0.0148542,0.005
47.5022,0.0151744,0.005
47.5664,0.0154954,0.005
47.6302,0.0158142,0.005
47.6943,0.0161349,0.005
47.7583,0.0164548,0.005
47.8222,0.0167743,0.005
47.886,0.0170937,0.005
