10.2453,0.980553,0.0583755,0.187372,-0.0553365,0.998238,-0.0214139,-0.188292,0.0106289,0.982056
10.3093,0.980529,0.0580795,0.187587,-0.0551634,0.998262,-0.0207328,-0.188465,0.00998119,0.982029
10.3733,0.980529,0.0582227,0.187543,-0.0551634,0.998246,-0.0214946,-0.188465,0.0107306,0.982021
10.4371,0.980506,0.0580322,0.187725,-0.0549905,0.998258,-0.0213751,-0.188638,0.0106354,0.981989
10.5011,0.980506,0.0580351,0.187724,-0.0549905,0.998258,-0.0213908,-0.188638,0.0106508,0.981989
10.5652,0.980482,0.0578312,0.18791,-0.0548175,0.998271,-0.0212001,-0.188811,0.0104856,0.981957
10.6292,0.980491,0.0578015,0.187871,-0.0546463,0.998265,-0.021935,-0.188813,0.0112407,0.981949
10.6932,0.980459,0.0577744,0.188051,-0.0546445,0.998268,-0.0217905,-0.188984,0.0110887,0.981918
10.757,0.980468,0.0575796,0.188063,-0.0544733,0.998281,-0.0216481,-0.188986,0.0109808,0.981918
10.8212,0.980477,0.0574886,0.188043,-0.0543022,0.998281,-0.0220572,-0.188988,0.0114155,0.981913
10.8853,0.980444,0.0575678,0.18819,-0.0543004,0.998272,-0.0224763,-0.189159,0.011818,0.981875
10.9491,0.980453,0.0571281,0.188276,-0.0541292,0.998312,-0.0210355,-0.18916,0.0104331,0.981891
11.0131,0.98042,0.0571975,0.188427,-0.0541274,0.998305,-0.0214031,-0.189332,0.0107849,0.981854
11.0772,0.980429,0.0570626,0.18842,-0.0539563,0.99831,-0.0215785,-0.189333,0.0109897,0.981851
11.141,0.980429,0.0570479,0.188425,-0.0539563,0.998312,-0.0215009,-0.189333,0.0109134,0.981852
11.205,0.980396,0.0571357,0.18857,-0.0539545,0.998302,-0.0219649,-0.189504,0.0113601,0.981814
11.2691,0.980396,0.0571107,0.188577,-0.0539545,0.998305,-0.0218327,-0.189504,0.0112301,0.981816
11.333,0.980372,0.0569478,0.188751,-0.0537815,0.998313,-0.0218586,-0.189677,0.0112782,0.981782
11.397,0.980372,0.0569904,0.188738,-0.0537815,0.998308,-0.022084,-0.189677,0.0115,0.981779
11.461,0.980372,0.0569141,0.188761,-0.0537815,0.998317,-0.0216803,-0.189677,0.0111029,0.981784
11.5252,0.980339,0.0570273,0.188898,-0.0537797,0.998304,-0.0222775,-0.189849,0.0116806,0.981744
11.5892,0.980339,0.0569939,0.188908,-0.0537797,0.998308,-0.0221011,-0.189849,0.0115071,0.981746
11.653,0.980339,0.0569726,0.188915,-0.0537797,0.998311,-0.0219885,-0.189849,0.0113964,0.981747
11.7169,0.980306,0.0569393,0.189096,-0.0537779,0.998315,-0.0218118,-0.19002,0.011213,0.981716
11.7809,0.980306,0.0568949,0.18911,-0.0537779,0.99832,-0.0215775,-0.19002,0.0109826,0.981719
11.8449,0.980306,0.0568468,0.189124,-0.0537779,0.998325,-0.0213235,-0.19002,0.0107329,0.981722
11.909,0.980306,0.0567611,0.18915,-0.0537779,0.998335,-0.0208709,-0.19002,0.0102878,0.981726
11.9734,0.980306,0.0567773,0.189145,-0.0537779,0.998333,-0.0209566,-0.19002,0.010372,0.981726
12.0368,0.980264,0.0569598,0.189309,-0.0539472,0.998322,-0.0210329,-0.190189,0.0104051,0.981692
12.1009,0.980264,0.0568546,0.18934,-0.0539472,0.998334,-0.0204781,-0.190189,0.00985962,0.981698
12.1648,0.980264,0.0569096,0.189324,-0.0539472,0.998328,-0.0207683,-0.190189,0.010145,0.981695
12.2291,0.980264,0.0568812,0.189332,-0.0539472,0.998331,-0.0206184,-0.190189,0.00999755,0.981697
12.293,0.980255,0.0570146,0.189339,-0.0541183,0.998325,-0.0204363,-0.190187,0.0097861,0.981699
12.3567,0.980255,0.0569399,0.189362,-0.0541183,0.998333,-0.0200426,-0.190187,0.00939891,0.981703
12.4208,0.980213,0.0571632,0.189513,-0.0542876,0.998318,-0.0203346,-0.190357,0.00964407,0.981668
12.4849,0.980213,0.0571318,0.189522,-0.0542876,0.998322,-0.0201694,-0.190357,0.00948161,0.981669
12.5487,0.980213,0.0570515,0.189547,-0.0542876,0.99833,-0.0197463,-0.190357,0.00906558,0.981673
12.6128,0.980213,0.0570993,0.189532,-0.0542876,0.998325,-0.019998,-0.190357,0.00931302,0.981671
12.6789,0.980246,0.0570236,0.189384,-0.0542894,0.998333,-0.0195982,-0.190185,0.00892952,0.981708
12.7566,0.980237,0.0572291,0.189369,-0.0544605,0.99832,-0.0197958,-0.190184,0.00909144,0.981706
12.8207,0.980237,0.0571702,0.189387,-0.0544605,0.998326,-0.0194856,-0.190184,0.00878641,0.981709
12.885,0.980237,0.0570925,0.18941,-0.0544605,0.998334,-0.0190757,-0.190184,0.00838335,0.981713
12.9486,0.98027,0.0570489,0.189252,-0.0544624,0.998338,-0.0188442,-0.190013,0.00816533,0.981748
13.0126,0.98027,0.0571285,0.189228,-0.0544624,0.99833,-0.019264,-0.190013,0.00857808,0.981744
13.0766,0.98027,0.0570639,0.189248,-0.0544624,0.998337,-0.0189231,-0.190013,0.00824284,0.981747
13.1406,0.980303,0.057115,0.189061,-0.0544642,0.998331,-0.0191909,-0.189841,0.00851582,0.981778
13.2047,0.980303,0.0570822,0.189071,-0.0544642,0.998335,-0.0190178,-0.189841,0.00834558,0.981779
13.2687,0.980336,0.0570366,0.188913,-0.054466,0.998339,-0.0187753,-0.18967,0.00811679,0.981814
13.3328,0.980336,0.0571923,0.188866,-0.054466,0.998323,-0.0195978,-0.18967,0.00892561,0.981807
13.3967,0.980369,0.0571667,0.188703,-0.0544679,0.998326,-0.0194612,-0.189499,0.00880094,0.981841
13.4606,0.980369,0.0571158,0.188718,-0.0544679,0.998331,-0.0191918,-0.189499,0.00853599,0.981844
13.5248,0.980402,0.0571637,0.188532,-0.0544697,0.998326,-0.019444,-0.189328,0.0087936,0.981875
13.5887,0.980402,0.0570475,0.188567,-0.0544697,0.998338,-0.0188289,-0.189328,0.00818873,0.98188
13.6526,0.980402,0.0570551,0.188565,-0.0544697,0.998337,-0.0188691,-0.189328,0.00822819,0.981879
13.7166,0.980444,0.0568447,0.18841,-0.0543004,0.998351,-0.0186427,-0.189159,0.00804742,0.981914
13.7804,0.980477,0.0568618,0.188233,-0.0543022,0.998349,-0.0187315,-0.188988,0.00814429,0.981946
13.8448,0.980477,0.05694,0.18821,-0.0543022,0.998341,-0.0191459,-0.188988,0.00855191,0.981942
13.9088,0.98051,0.0567878,0.188084,-0.054304,0.998356,-0.0183365,-0.188816,0.00776537,0.981982
13.9725,0.98051,0.0567586,0.188093,-0.054304,0.998359,-0.0181818,-0.188816,0.00761317,0.981983
14.0366,0.980543,0.0567815,0.187915,-0.0543058,0.998357,-0.018301,-0.188645,0.00774006,0.982015
14.1007,0.980575,0.0568245,0.187731,-0.0543077,0.998352,-0.018527,-0.188474,0.00797192,0.982046
14.1645,0.980608,0.0568295,0.187558,-0.0543095,0.998352,-0.0185515,-0.188303,0.00800563,0.982078
14.2286,0.980632,0.0569563,0.187396,-0.0544825,0.998346,-0.0183295,-0.18813,0.00776469,0.982113
14.2926,0.980632,0.0571142,0.187348,-0.0544825,0.998331,-0.019171,-0.18813,0.00859253,0.982107
14.3564,0.980665,0.0570439,0.187198,-0.0544843,0.998338,-0.0187946,-0.187959,0.00823187,0.982142
14.4204,0.980697,0.0571297,0.187,-0.0544861,0.998329,-0.0192508,-0.187788,0.00869031,0.982171
14.4844,0.98073,0.0572187,0.186802,-0.0544879,0.99832,-0.019725,-0.187616,0.00916644,0.9822
14.5487,0.980763,0.0572541,0.18662,-0.0544897,0.998316,-0.0199129,-0.187445,0.00936101,0.98223
14.6125,0.980795,0.0572282,0.186456,-0.0544915,0.998318,-0.0197737,-0.187274,0.00923365,0.982264
14.6766,0.980819,0.0573289,0.186302,-0.0546645,0.998316,-0.0194114,-0.187101,0.00885497,0.982301
14.7405,0.980851,0.0574471,0.186094,-0.0546664,0.998303,-0.0200442,-0.18693,0.00948729,0.982327
14.8045,0.980884,0.0574142,0.185933,-0.0546682,0.998307,-0.019867,-0.186759,0.00932259,0.982362
14.8683,0.980907,0.0576004,0.185753,-0.0548412,0.998296,-0.0199626,-0.186586,0.00939455,0.982394
14.9325,0.980939,0.0576457,0.185567,-0.054843,0.998291,-0.0202056,-0.186415,0.00964342,0.982424
14.9965,0.980972,0.057613,0.185406,-0.0548448,0.998294,-0.0200289,-0.186243,0.00947924,0.982458
15.0602,0.980995,0.0578482,0.18521,-0.0550179,0.998277,-0.0203894,-0.18607,0.00981201,0.982487
15.1242,0.981027,0.057785,0.185058,-0.0550197,0.998284,-0.0200479,-0.185899,0.00948571,0.982523
15.1884,0.98106,0.05785,0.184866,-0.0550215,0.998277,-0.0203983,-0.185728,0.00984037,0.982552
15.2522,0.981115,0.0580268,0.184517,-0.0551964,0.998266,-0.0204435,-0.185384,0.00987275,0.982617
15.3162,0.981147,0.0579989,0.184354,-0.0551982,0.998269,-0.0202924,-0.185212,0.00973379,0.98265
15.3802,0.981211,0.0580603,0.183992,-0.0552018,0.998262,-0.0206246,-0.18487,0.0100804,0.982711
15.4443,0.981234,0.0582411,0.183813,-0.0553749,0.998251,-0.0206924,-0.184697,0.0101255,0.982743
15.5083,0.981299,0.0582368,0.183471,-0.0553785,0.998251,-0.0206687,-0.184354,0.0101218,0.982808
15.5721,0.981363,0.058269,0.183118,-0.0553821,0.998248,-0.0208441,-0.184012,0.0103142,0.98287
15.6362,0.981417,0.0584971,0.182752,-0.0555571,0.998231,-0.0211705,-0.183667,0.0106239,0.982931
15.7004,0.981481,0.0584933,0.18241,-0.0555607,0.998231,-0.0211504,-0.183325,0.0106239,0.982995
15.7642,0.981545,0.0584209,0.18209,-0.0555643,0.998239,-0.0207544,-0.182982,0.0102537,0.983063
15.8282,0.981608,0.0583601,0.181766,-0.0555679,0.998246,-0.020421,-0.182639,0.00994507,0.98313
15.8923,0.981672,0.0584095,0.181407,-0.0555715,0.99824,-0.0206921,-0.182297,0.0102318,0.98319
15.9561,0.981767,0.0582865,0.180932,-0.0555769,0.998254,-0.0200138,-0.181783,0.00959329,0.983292
16.0201,0.981821,0.05853,0.180561,-0.0557518,0.998236,-0.0204279,-0.181438,0.00998993,0.983352
16.0841,0.981884,0.0585376,0.180215,-0.0557554,0.998235,-0.0204697,-0.181095,0.0100509,0.983414
16.1483,0.981978,0.0584886,0.179716,-0.0557608,0.99824,-0.0201974,-0.180581,0.00981231,0.983511
16.2123,0.982041,0.0585914,0.179339,-0.0557643,0.998228,-0.0207693,-0.180238,0.0103955,0.983568
16.2763,0.982166,0.0584861,0.178687,-0.0557714,0.99824,-0.0201821,-0.179553,0.00985655,0.983699
16.3402,0.982229,0.0585243,0.178331,-0.055775,0.998235,-0.0203957,-0.17921,0.0100869,0.983759
16.4042,0.982331,0.0583602,0.177817,-0.0556088,0.998244,-0.0204219,-0.178697,0.0101729,0.983852
16.468,0.982394,0.0582401,0.177513,-0.0556123,0.998257,-0.0197474,-0.178354,0.00952781,0.98392
16.5322,0.982487,0.0582966,0.17698,-0.0556176,0.998251,-0.0200648,-0.17784,0.0098702,0.98401
16.5963,0.982619,0.0580993,0.176305,-0.0554531,0.998263,-0.0199037,-0.177155,0.00978106,0.984134
16.66,0.982681,0.0580428,0.17598,-0.0554566,0.998269,-0.0195832,-0.176812,0.00948483,0.984199
16.724,0.982773,0.0580474,0.175463,-0.0554618,0.998268,-0.0196085,-0.176298,0.00953919,0.984291
16.788,0.982856,0.0581589,0.174964,-0.0556385,0.998265,-0.0192807,-0.175781,0.0092154,0.984386
16.8519,0.982947,0.0581932,0.174437,-0.0556437,0.998261,-0.0194753,-0.175267,0.00943694,0.984476
16.9159,0.983078,0.0579766,0.173768,-0.055479,0.998275,-0.0192006,-0.174582,0.00923522,0.984599
16.9799,0.983179,0.0577934,0.173261,-0.0553125,0.998286,-0.0191173,-0.174069,0.00921223,0.98469
17.0441,0.983279,0.0577288,0.172714,-0.055146,0.998284,-0.0197198,-0.173556,0.00986563,0.984775
17.1082,0.983369,0.0575373,0.172262,-0.0551511,0.998305,-0.0186105,-0.173041,0.00880058,0.984875
17.1719,0.983499,0.0573736,0.171576,-0.0549861,0.998313,-0.0186394,-0.172356,0.00889753,0.984995
17.2361,0.983628,0.0572708,0.170869,-0.0548211,0.998315,-0.0190246,-0.171671,0.00934592,0.98511
17.3001,0.983727,0.0570667,0.170368,-0.0546544,0.998328,-0.0188196,-0.171157,0.00920197,0.985201
17.3639,0.983834,0.0567184,0.169862,-0.0543159,0.998348,-0.0187612,-0.170645,0.00923169,0.985289
17.4281,0.983932,0.056512,0.169361,-0.0541491,0.998361,-0.0185421,-0.170132,0.00907344,0.98538
17.492,0.98406,0.0564001,0.168657,-0.0539838,0.998363,-0.0188811,-0.169446,0.00947542,0.985494
17.5558,0.984196,0.0560111,0.167992,-0.0536467,0.998387,-0.0185835,-0.168762,0.00927762,0.985613
17.6199,0.984293,0.0557666,0.167504,-0.0534797,0.998404,-0.0181361,-0.168248,0.0088932,0.985705
17.6839,0.984419,0.0555355,0.166839,-0.0533142,0.99842,-0.017767,-0.167563,0.00859526,0.985824
17.7481,0.984524,0.0551804,0.166335,-0.0529753,0.99844,-0.0176684,-0.16705,0.00858336,0.985911
17.8119,0.984649,0.0550423,0.165639,-0.0528096,0.998445,-0.0178568,-0.166364,0.00883538,0.986025
17.8757,0.984783,0.0546301,0.164981,-0.0524721,0.998471,-0.017414,-0.16568,0.00849209,0.986143
17.9399,0.984907,0.0544685,0.164292,-0.0523063,0.998478,-0.0174616,-0.164994,0.00860453,0.986257
18.004,0.98501,0.0541053,0.16379,-0.051967,0.998499,-0.017315,-0.164481,0.0085438,0.986343
18.0678,0.985134,0.0538375,0.163136,-0.0518011,0.998518,-0.0167144,-0.163794,0.0080153,0.986462
18.1318,0.985265,0.0535046,0.162451,-0.0514631,0.998534,-0.0167521,-0.16311,0.00814501,0.986574
18.196,0.985424,0.0532625,0.161564,-0.0511265,0.998541,-0.0173524,-0.162252,0.00883924,0.98671
18.2597,0.985517,0.0529547,0.161095,-0.0509589,0.998564,-0.0164986,-0.161738,0.00805038,0.986801
18.3237,0.985638,0.0526793,0.160444,-0.0507927,0.998584,-0.0158405,-0.161051,0.00746362,0.986918
18.3878,0.985767,0.0522962,0.159775,-0.0504543,0.998605,-0.0155659,-0.160366,0.00728304,0.987031
18.4519,0.985887,0.0521394,0.159084,-0.0502879,0.998612,-0.0156445,-0.159679,0.00742375,0.987141
18.5159,0.986043,0.0518276,0.158219,-0.0499508,0.998626,-0.0158187,-0.158821,0.00769474,0.987277
18.5797,0.98617,0.0514271,0.157555,-0.0496121,0.998649,-0.0154335,-0.158135,0.00740349,0.98739
18.6438,0.986289,0.0514662,0.156799,-0.0494455,0.998636,-0.0167636,-0.157448,0.00878072,0.987488
18.7078,0.986415,0.0510695,0.156134,-0.0491066,0.998659,-0.016406,-0.156762,0.00851591,0.9876
18.7716,0.986532,0.0507483,0.155496,-0.0489399,0.998682,-0.015439,-0.156075,0.00762106,0.987716
18.8356,0.986711,0.0504322,0.154459,-0.0486035,0.998696,-0.0155957,-0.155044,0.00788119,0.987876
18.8999,0.986827,0.0502825,0.153765,-0.0484366,0.998702,-0.01573,-0.154357,0.00807492,0.987982
18.9636,0.986951,0.0498273,0.153118,-0.0480973,0.99873,-0.0149845,-0.15367,0.00742442,0.988094
19.0276,0.987066,0.0496162,0.152444,-0.0479302,0.998742,-0.0147169,-0.152982,0.0072199,0.988203
19.0918,0.98718,0.0494994,0.151739,-0.0477631,0.998745,-0.0150689,-0.152294,0.00762818,0.988306
19.1555,0.987355,0.049137,0.150716,-0.0474261,0.998763,-0.0149278,-0.151263,0.00759121,0.988464
19.2196,0.987468,0.049007,0.150015,-0.0472588,0.998767,-0.0151988,-0.150575,0.00791881,0.988567
19.2835,0.987581,0.0488352,0.149327,-0.0470914,0.998775,-0.0151938,-0.149887,0.00797306,0.988671
19.3477,0.987693,0.0486472,0.148645,-0.046924,0.998785,-0.01508,-0.149198,0.00791938,0.988776
19.4117,0.987831,0.0485464,0.147762,-0.0467577,0.998785,-0.0155568,-0.148337,0.00845848,0.988901
19.4755,0.988001,0.0481107,0.146762,-0.0464201,0.998811,-0.0149241,-0.147305,0.00793229,0.989059
19.5396,0.988111,0.04795,0.14607,-0.0462525,0.998817,-0.0149976,-0.146617,0.00806321,0.989161
19.6036,0.988221,0.0478709,0.145352,-0.0460848,0.998815,-0.0156326,-0.145928,0.00874996,0.989257
19.6674,0.988356,0.0476242,0.144515,-0.0459182,0.998831,-0.0151195,-0.145066,0.00830753,0.989387
19.7314,0.988457,0.047604,0.143831,-0.0459228,0.998833,-0.0149879,-0.144376,0.00820981,0.989489
19.7954,0.988598,0.0472275,0.142983,-0.0455836,0.998852,-0.0147532,-0.143516,0.00806732,0.989615
19.8594,0.988722,0.0472094,0.142125,-0.0455893,0.998853,-0.0146355,-0.142653,0.00799107,0.98974
19.9234,0.988829,0.0470063,0.141447,-0.0454213,0.998864,-0.014415,-0.141964,0.00782928,0.989841
19.9874,0.988936,0.0468098,0.140767,-0.0452532,0.998874,-0.0142401,-0.141275,0.00771236,0.98994
20.0516,0.989042,0.046732,0.140046,-0.0450851,0.998872,-0.0149113,-0.140585,0.00843392,0.990033
20.1154,0.989196,0.04656,0.139012,-0.0449191,0.998879,-0.0149196,-0.139551,0.00851408,0.990178
20.1796,0.9893,0.0462715,0.138362,-0.0447508,0.998899,-0.0140828,-0.138861,0.00774029,0.990282
20.2435,0.989397,0.0462749,0.137669,-0.0447552,0.998898,-0.0141153,-0.13817,0.00780425,0.990378
20.3075,0.989524,0.0460816,0.136814,-0.0445879,0.998908,-0.0139634,-0.137308,0.00771693,0.990498
20.3714,0.989627,0.0458822,0.136134,-0.0444195,0.998918,-0.0137647,-0.136618,0.00757495,0.990595
20.4353,0.989777,0.0457534,0.135084,-0.0442531,0.998921,-0.0140901,-0.135583,0.00796814,0.990734
20.4994,0.989871,0.0457724,0.134385,-0.0442573,0.998919,-0.0142417,-0.134892,0.00814994,0.990827
20.5633,0.989973,0.0455059,0.133728,-0.0440887,0.998936,-0.0135409,-0.134201,0.00750922,0.990926
20.6273,0.990074,0.0453665,0.133027,-0.0439201,0.99894,-0.013789,-0.133511,0.00780962,0.991017
20.6913,0.990197,0.0452254,0.132153,-0.0437524,0.998944,-0.0140299,-0.132648,0.00811036,0.99113
20.7553,0.99032,0.0450501,0.131291,-0.0435846,0.998951,-0.0140153,-0.131785,0.00815736,0.991245
20.8193,0.990411,0.0450467,0.1306,-0.0435887,0.998951,-0.0140031,-0.131094,0.00817613,0.991336
20.8831,0.990533,0.0449426,0.129713,-0.0434208,0.998951,-0.0145375,-0.13023,0.00876763,0.991445
20.9473,0.99063,0.0447476,0.129031,-0.0432519,0.998961,-0.0143724,-0.12954,0.00865693,0.991536
21.0114,0.990728,0.0446051,0.12833,-0.0430829,0.998965,-0.0146148,-0.128849,0.00895048,0.991624
21.0751,0.990869,0.0444581,0.127284,-0.0429158,0.998969,-0.0148358,-0.127812,0.00923789,0.991755
21.1394,0.990966,0.0442678,0.1266,-0.0427466,0.998978,-0.0147085,-0.127121,0.0091639,0.991845
21.2034,0.991061,0.0441738,0.125882,-0.0425775,0.998975,-0.0153453,-0.12643,0.0098484,0.991927
21.2671,0.991156,0.0439376,0.125213,-0.0424083,0.99899,-0.0148543,-0.125739,0.00941286,0.992019
21.3311,0.991273,0.0437476,0.124355,-0.0422399,0.998999,-0.0147358,-0.124875,0.00935441,0.992128
21.3951,0.991403,0.0433204,0.123465,-0.0417254,0.999009,-0.0154765,-0.124013,0.0101918,0.992228
21.459,0.991496,0.0430605,0.122804,-0.041556,0.999027,-0.0147874,-0.123322,0.00955839,0.992321
21.523,0.991589,0.0428794,0.122116,-0.0413865,0.999035,-0.0147368,-0.12263,0.00955884,0.992406
21.587,0.991703,0.0427502,0.121236,-0.0412179,0.999036,-0.0151202,-0.121766,0.00999764,0.992509
21.6512,0.991794,0.0425617,0.120551,-0.0410483,0.999044,-0.0150105,-0.121074,0.00993891,0.992594
21.7152,0.991907,0.0424494,0.119664,-0.0408795,0.999043,-0.0155443,-0.12021,0.0105267,0.992693
21.779,0.991997,0.0421915,0.119003,-0.0407098,0.999061,-0.0148557,-0.119518,0.00989222,0.992783
21.8431,0.992087,0.0420524,0.118299,-0.0405401,0.999063,-0.0151623,-0.118826,0.0102465,0.992862
21.9072,0.992177,0.0419481,0.117583,-0.0403703,0.99906,-0.0157695,-0.118134,0.0108992,0.992938
21.971,0.992259,0.0418649,0.116918,-0.0403736,0.999071,-0.0150954,-0.117442,0.0102581,0.993027
